year,player_id,player_name,LOOKUP Column,position,nfl_team,weeks_played,total_fantasy_points,avg_points_per_game
2020,1576,Tyrann Mathieu,2020Tyrann Mathieu,DB,,16,0,0
2020,1785,James Winchester,2020James Winchester,LS,KC,16,0,0
2020,3221,Nick Martin,2020Nick Martin,C,,16,0,0
2020,5218,Demone Harris,2020Demone Harris,DE,,9,0,0
2020,548,Jon Weeks,2020Jon Weeks,LS,SF,16,0,0
2020,5493,Charvarius Ward,2020Charvarius Ward,CB,IND,16,0,0
2020,6145,Juan Thornhill,2020Juan Thornhill,DB,PIT,16,0,0
2020,6958,Mike Danna,2020Mike Danna,DE,KC,13,0,0
2020,7023,Willie Gay,2020Willie Gay,LB,MIA,16,0,0
2020,7147,Bopete Keyes,2020Bopete Keyes,CB,,16,0,0
2020,7301,Tershawn Wharton,2020Tershawn Wharton,DT,CAR,16,0,0
2020,1083,Mitchell Schwartz,2020Mitchell Schwartz,T,,9,0,0
2020,1113,Bryan Anger,2020Bryan Anger,P,DAL,16,0,0
2020,2017,Phillip Gaines,2020Phillip Gaines,CB,,16,0,0
2020,3734,Brennan Scarlett,2020Brennan Scarlett,LB,,11,0,0
2020,4073,Taco Charlton,2020Taco Charlton,DE,,9,0,0
2020,4166,Carlos Watkins,2020Carlos Watkins,DE,TEN,16,0,0
2020,5662,A.J. Moore,2020A.J. Moore,DB,,11,0,0
2020,5901,Tytus Howard,2020Tytus Howard,OL,HOU,14,0,0
2020,5934,Charles Omenihu,2020Charles Omenihu,DE,KC,16,0,0
2020,6177,Khalen Saunders,2020Khalen Saunders,DT,JAX,11,0,0
2020,856,J.J. Watt,2020J.J. Watt,DE,,16,0,0
2020,1058,Kelechi Osemele,2020Kelechi Osemele,OG,,5,0,0
2020,2008,Bradley Roby,2020Bradley Roby,CB,,11,0,0
2020,2613,Tyrell Adams,2020Tyrell Adams,LB,,16,0,0
2020,3838,Antonio Hamilton,2020Antonio Hamilton,CB,WAS,16,0,0
2020,5036,Justin Reid,2020Justin Reid,DB,NO,13,0,0
2020,5066,P.J. Hall,2020P.J. Hall,DT,,10,0,0
2020,5576,Ben Niemann,2020Ben Niemann,LB,,16,0,0
2020,7117,L'Jarius Sneed,2020L'Jarius Sneed,CB,TEN,10,0,0
2020,7297,Yasir Durant,2020Yasir Durant,G,NE,16,0,0
2020,1103,Whitney Mercilus,2020Whitney Mercilus,LB,GB,13,0,0
2020,1703,Michael J. Thomas,2020Michael J. Thomas,DB,,9,0,0
2020,2016,Zach Fulton,2020Zach Fulton,OL,,16,0,0
2020,2022,Daniel Sorensen,2020Daniel Sorensen,DB,,16,0,0
2020,2105,Brandon Dunn,2020Brandon Dunn,NT,,13,0,0
2020,2348,Benardrick McKinney,2020Benardrick McKinney,LB,,5,0,0
2020,2521,Austin Reiter,2020Austin Reiter,C,,16,0,0
2020,3159,Laremy Tunsil,2020Laremy Tunsil,OL,WAS,16,0,0
2020,3268,Eric Murray,2020Eric Murray,DB,JAX,14,0,0
2020,5033,Dorian O'Daniel,2020Dorian O'Daniel,LB,,11,0,0
2020,5344,Cornell Armstrong,2020Cornell Armstrong,DB,,16,0,0
2020,5378,Jacob Martin,2020Jacob Martin,DE,WAS,14,0,0
2020,6900,Jonathan Greenard,2020Jonathan Greenard,DE,MIN,16,0,0
2020,7052,John Reid,2020John Reid,CB,,16,0,0
2020,1220,Senio Kelemete,2020Senio Kelemete,OL,,16,0,0
2020,1578,Alex Okafor,2020Alex Okafor,DE,,13,0,0
2020,4110,Zach Cunningham,2020Zach Cunningham,LB,DET,16,0,0
2020,4196,Roderick Johnson,2020Roderick Johnson,T,,16,0,0
2020,4606,Dylan Cole,2020Dylan Cole,LB,,7,0,0
2020,4693,Andrew Wylie,2020Andrew Wylie,G,WAS,16,0,0
2020,5035,Derrick Nnadi,2020Derrick Nnadi,DT,KC,16,0,0
2020,5317,Keion Crossen,2020Keion Crossen,DB,,16,0,0
2020,5329,Armani Watts,2020Armani Watts,DB,,16,0,0
2020,5883,Lonnie Johnson,2020Lonnie Johnson,DB,LV,16,0,0
2020,6014,Rashad Fenton,2020Rashad Fenton,CB,,16,0,0
2020,981,Daniel Kilgore,2020Daniel Kilgore,C,,16,0,0
2020,1011,A.Q. Shipley,2020A.Q. Shipley,C,,11,0,0
2020,1120,Julian Stanford,2020Julian Stanford,LB,,16,0,0
2020,1131,Dontari Poe,2020Dontari Poe,DT,,7,0,0
2020,1160,Tahir Whitehead,2020Tahir Whitehead,LB,,16,0,0
2020,1174,Mike Daniels,2020Mike Daniels,DT,CIN,12,0,0
2020,1175,Casey Hayward,2020Casey Hayward,CB,,15,0,0
2020,1203,Janoris Jenkins,2020Janoris Jenkins,CB,,16,0,0
2020,1259,Olivier Vernon,2020Olivier Vernon,DE,,16,0,0
2020,1364,Jamie Collins,2020Jamie Collins,LB,,16,0,0
2020,1382,Rick Wagner,2020Rick Wagner,G,,16,0,0
2020,1494,Damontre Moore,2020Damontre Moore,DE,CAR,10,0,0
2020,1521,David Bakhtiari,2020David Bakhtiari,OT,,15,0,0
2020,1553,John Jenkins,2020John Jenkins,DT,BAL,13,0,0
2020,1617,Bradley McDougald,2020Bradley McDougald,DB,JAX,7,0,0
2020,1832,Billy Turner,2020Billy Turner,OL,,16,0,0
2020,1887,Darqueze Dennard,2020Darqueze Dennard,CB,,11,0,0
2020,1893,Trey Hopkins,2020Trey Hopkins,C,,16,0,0
2020,1988,Brandon Linder,2020Brandon Linder,OL,JAX,13,0,0
2020,2006,Matt Paradis,2020Matt Paradis,C,,16,0,0
2020,202,Andrew Whitworth,2020Andrew Whitworth,OL,LAR,9,0,0
2020,2084,Devon Kennard,2020Devon Kennard,LB,,15,0,0
2020,2112,Charles Leno,2020Charles Leno,T,,15,0,0
2020,2113,Pat O'Donnell,2020Pat O'Donnell,P,ARI,16,0,0
2020,2151,Anthony Barr,2020Anthony Barr,LB,,2,0,0
2020,225,L.P. LaDouceur,2020L.P. LaDouceur,LS,,16,0,0
2020,2258,Dontae Johnson,2020Dontae Johnson,CB,,16,0,0
2020,2314,Ereck Flowers,2020Ereck Flowers,T,WAS,16,0,0
2020,2383,P.J. Williams,2020P.J. Williams,CB,,16,0,0
2020,2389,Jordan Hicks,2020Jordan Hicks,LB,,16,0,0
2020,2394,Sean Mannion,2020Sean Mannion,QB,,16,0,0
2020,2398,Henry Anderson,2020Henry Anderson,DE,,16,0,0
2020,2406,Trey Flowers,2020Trey Flowers,LB,,7,0,0
2020,2407,Daryl Williams,2020Daryl Williams,OL,BUF,16,0,0
2020,2448,Bobby McCain,2020Bobby McCain,CB,,16,0,0
